TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
200801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.115,8.894,2.678,11.581,3.645,10.115,0.0,8.894,2.678,0.0,11.581,3.645,0.0,236.541,-9999,-9999,147.357,147.357,0.0,-9999,-9999,271.821,271.821,0.0,-9999,-9999,278.585,278.585,0.0,-9999,-9999,9.052,9.052,0.0,87.307,87.307,0.0,0.595,0.595,0.0,2.116,2.116,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.14813,0.0,20.2738,0.0,24.0989,-9999,41.0194,0.0,48.7585,-9999,3.0,3,26.2581,21.7419,0.0,0.0,-0.282865,-0.325803,0.0,0.0,-9999,-9999,-9999,-9999,-0.313303,-0.341303,0.0,0.0,-9999,-9999,-9999,-9999,-0.254803,-0.314565,0.0,0.0,0.01434,0.00408975,-0.335407,-0.331283,-0.326031,-0.320412,-0.162778,-0.130495,-0.0968164,-0.337428,-0.333557,-0.328824,-0.323732,-0.313303,-0.287437,-0.276592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455158,0.36916,0.217626,0.109459,0.0,0.0,-9999,-9999,-9999,-9999,-1.15203,-1.13938,0.691144,0.687484,0.0,0.0,-9999,-9999,-9999,-9999,0.391175,0.341821,0.114992,0.111092,0.0,0.0,-9999,-9999,-9999,-9999,-1.13938,-1.13938,0.687484,0.687484,0.0,0.0,-9999,-9999,-9999,-9999,0.316315,0.339871,0.343874,0.378656,0.801927,0.905667,0.957455,0.33678,0.343874,0.343874,0.36916,0.391175,0.438466,0.457602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.60045,-1.44041,-1.25347,-1.13938,-1.12935,-1.12057,-1.07122,-1.14459,-1.14149,-1.13938,-1.13938,-1.12879,-1.12832,-1.10084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410508,0.410531,0.427111,0.00412037,0.345085,0.410524,0.425599,0.43191,0.432554,0.4413,0.465608,0.341172,0.425694,0.466823,0.0245032,0.272658,0.318541,0.410561,0.431244,0.441047,0.714229,0.786239,0.736367,0.751834,0.741675,0.00660162,0.601531,0.735627,0.738979,0.754185,0.760869,0.76345,0.767961,0.742011,0.738996,0.721627,0.0236963,0.409866,0.510865,0.717314,0.75544,0.763452,0.826616,0.949016,0.025833,0.0297128,0.0804099,0.0218398,0.00927744,0.0188417,0.0188722,0.0297128,0.040381,0.0457511,0.440071,0.402717,0.0399627,0.363225,0.0683525,0.00927744,0.0188722,0.0238191,0.0399627,0.605402,0.96037,1.22318,0.101531,0.101531,0.120581,0.00848831,0.0930841,0.0969969,0.0971834,0.101531,0.105182,0.106887,0.259792,0.252348,0.10506,0.217036,0.0257815,0.0930841,0.0957854,0.0971834,0.10506,0.275269,0.467017,0.576817
200802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.062,10.357,3.566,13.941,4.443,12.062,0.0,10.357,3.566,0.0,13.941,4.443,0.0,293.143,-9999,-9999,191.329,191.329,0.0,-9999,-9999,270.867,270.867,0.0,-9999,-9999,277.434,277.434,0.0,-9999,-9999,11.173,11.173,0.0,87.22,87.22,0.0,0.957,0.957,0.0,2.078,2.078,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.07304,0.0,20.3362,0.0,23.5117,-9999,40.8495,0.0,47.228,-9999,3.0,3,25.2069,22.7931,0.0,0.0,-0.287771,-0.327618,0.0,0.0,-9999,-9999,-9999,-9999,-0.315537,-0.343381,0.0,0.0,-9999,-9999,-9999,-9999,-0.256138,-0.316878,0.0,0.0,0.0145415,0.00400938,-0.337539,-0.33371,-0.328666,-0.322177,-0.161578,-0.129322,-0.0984314,-0.339325,-0.336116,-0.330502,-0.325908,-0.315537,-0.291278,-0.279819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459505,0.374244,0.21823,0.10528,0.0,0.0,-9999,-9999,-9999,-9999,-1.09317,-1.07955,0.729721,0.729402,0.0,0.0,-9999,-9999,-9999,-9999,0.396405,0.345232,0.110563,0.108224,0.0,0.0,-9999,-9999,-9999,-9999,-1.07955,-1.07955,0.729402,0.729402,0.0,0.0,-9999,-9999,-9999,-9999,0.319483,0.344323,0.34873,0.384227,0.823112,0.937349,0.994297,0.341314,0.34873,0.34873,0.374244,0.396405,0.444337,0.464207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52699,-1.36528,-1.18665,-1.07955,-1.07159,-1.06382,-1.01585,-1.08643,-1.08197,-1.07955,-1.07955,-1.06962,-1.06887,-1.04538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449778,0.450013,0.466698,0.00468369,0.366011,0.449952,0.464103,0.471468,0.473181,0.481854,0.508097,0.361024,0.465218,0.50581,0.0263898,0.290818,0.336917,0.450284,0.470266,0.484226,0.777819,0.844562,0.777952,0.793394,0.783577,0.00714347,0.63352,0.77641,0.780582,0.796077,0.802328,0.805866,0.811893,0.787918,0.780755,0.761949,0.0257505,0.423922,0.534822,0.759976,0.796483,0.810251,0.890817,1.013,0.027907,0.0318837,0.0839048,0.0224353,0.0103544,0.0206182,0.0206515,0.0318837,0.0426049,0.0478972,0.452658,0.418427,0.0421921,0.374458,0.0701896,0.0103544,0.0206515,0.0258241,0.0421921,0.622562,0.987592,1.25785,0.123166,0.123166,0.144104,0.00929983,0.113646,0.118113,0.118297,0.123166,0.127275,0.129189,0.29684,0.290094,0.127135,0.251366,0.0285913,0.113646,0.118113,0.118297,0.127135,0.317013,0.529589,0.65022
200803,14.297,0.789651,11.167,2.04,0.788978,17.244,3.23,0.790323,14.769,12.674,3.462,16.74,4.627,14.363,0.789651,11.548,2.303,0.788978,16.996,3.517,0.790323,364.953,-9999,-9999,262.16,262.16,0.0,-9999,-9999,267.669,267.669,0.0,272.198,0.600134,273.577,274.871,0.600134,13.714,0.789651,14.83,13.905,0.789651,87.19,87.383,0.670699,0.157,0.295,0.789651,2.208,2.643,0.670699,0.2883745833333333,0.6451612903225806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.458,0.665323,14.577,14.689,14.031,13.896,13.624,13.676,0.783602,0.783602,0.783602,0.783602,0.783602,0.807124,6.064,8.691,13.449,11.667,9.802,14.538,0.784274,0.784274,0.784274,0.784274,0.784274,0.785618,7.35683,0.788978,27.3577,0.648522,29.9128,0.266793,46.5672,0.659946,50.9163,1.33684,3.0,3,23.3226,24.6774,2.96774,3.09677,-0.243664,-0.316698,0.385081,0.523522,0.0462193,0.0406778,0.148652,0.0496649,-0.309108,-0.329413,0.512097,0.536962,0.0406778,0.0405818,0.147023,0.0495863,-0.222816,-0.31124,0.404973,0.521808,0.0206864,0.00514432,-0.342449,-0.338294,-0.333356,-0.310728,-0.0698126,-0.0557261,-0.0310599,-0.339558,-0.337614,-0.329967,-0.32475,-0.305693,-0.280626,-0.262319,0.604839,0.601478,0.561828,0.515457,0.144489,0.151882,0.176747,0.579973,0.570565,0.559812,0.538306,0.506048,0.477151,0.416667,0.727833,0.55179,0.339451,0.242595,0.218098,0.449249,0.0515072,0.0378153,0.348951,0.0682985,-1.12765,-1.10251,0.894448,0.913792,0.542916,0.594347,0.0693144,0.0676721,0.103195,0.067811,0.570544,0.523594,0.238861,0.231954,0.427499,0.473931,0.0378153,0.0378153,0.347195,0.0682985,-1.10519,-1.10033,0.910597,0.9123,0.593002,0.596828,0.0676721,0.0674665,0.102099,0.0676059,0.488625,0.507959,0.512557,0.566214,1.10702,1.19822,1.23469,0.503475,0.511458,0.517527,0.528882,0.574364,0.625206,0.677476,0.591462,0.546251,0.515348,0.434219,0.0902981,0.0768573,0.0740469,0.570689,0.523646,0.51266,0.486272,0.422123,0.36922,0.268063,-1.31659,-1.25034,-1.149,-1.10494,-1.09817,-1.09744,-1.09286,-1.11949,-1.10585,-1.1042,-1.10142,-1.09744,-1.09717,-1.0964,0.1555,0.235732,0.27895,0.610062,0.616782,0.596828,0.626191,0.549533,0.608718,0.610062,0.579872,0.596828,0.596828,0.599516,0.587522,0.587932,0.595333,0.0024843,0.571754,0.581918,0.584572,0.591266,0.600667,0.616715,0.624996,0.588769,0.598969,0.714873,0.0348083,0.570094,0.576492,0.584572,0.597286,0.678953,1.13329,1.16819,0.907172,0.917345,0.906573,0.00397117,0.816015,0.903787,0.90636,0.911844,0.917928,0.91937,0.922192,0.906635,0.908077,0.937689,0.0222641,0.729189,0.778531,0.90328,0.916421,0.921295,1.10225,1.23953,0.0303501,0.0344485,0.0880678,0.0231557,0.0116065,0.0226997,0.0227364,0.0344485,0.0452522,0.0504613,0.467828,0.437267,0.0448452,0.387955,0.0724093,0.0116065,0.0227364,0.0281824,0.0448452,0.643246,1.0204,1.29964,0.156893,0.156893,0.180599,0.010484,0.145755,0.151063,0.151393,0.156893,0.161697,0.163926,0.353135,0.347812,0.161529,0.303757,0.0326967,0.145755,0.151242,0.151882,0.161529,0.380943,0.623611,0.759193
200804,17.353,0.699306,14.082,2.289,0.71746,19.999,3.604,0.684615,18.378,16.038,3.577,20.272,4.858,18.199,0.699306,15.271,2.703,0.71746,20.577,4.01,0.684615,427.562,341.844,0.394444,311.196,318.99,0.394444,261.424,0.3875,275.878,273.223,0.3875,266.683,0.39375,283.478,280.198,0.39375,17.718,0.699306,19.315,18.976,0.699306,87.092,87.145,0.214583,0.016,0.008,0.690972,2.555,2.877,0.214583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.027,0.375694,22.034,20.875,19.769,19.105,18.469,18.451,1.0,1.0,1.0,1.0,1.0,1.0,3.638,6.311,10.618,9.398,8.49,13.625,1.0,1.0,1.0,1.0,1.0,1.0,10.5687,0.698611,17.5833,0.374306,17.1041,0.14313,77.3696,0.377083,75.2613,0.637194,1.0,2,21.4667,26.5333,21.4667,26.5333,0.178881,0.140906,0.358333,0.365972,0.0106486,0.0113145,0.119937,0.0189287,0.142473,0.131228,0.365972,0.365972,0.0113422,0.011314,0.120001,0.0189284,0.215858,0.136703,0.362222,0.363733,0.0186951,0.00337843,0.111772,0.116846,0.123024,0.142473,0.331195,0.355774,0.406365,0.111772,0.118169,0.123498,0.131228,0.142473,0.148519,0.17603,0.366667,0.366667,0.365278,0.365972,0.358333,0.357639,0.356944,0.366667,0.366667,0.365972,0.365972,0.365972,0.357639,0.358333,0.654974,0.58259,0.309897,0.25095,0.365512,0.389322,0.0148686,0.0159637,0.190515,0.0256633,-0.220601,-0.228262,0.56484,0.538883,0.352279,0.347341,0.0141385,0.0149079,0.0560367,0.0188357,0.585885,0.562847,0.249967,0.240892,0.389322,0.389322,0.0160045,0.0159603,0.190607,0.0256612,-0.228262,-0.2289,0.538883,0.538806,0.347341,0.347341,0.0149431,0.0149092,0.0562451,0.0188367,0.538129,0.546628,0.55138,0.584249,0.892374,0.926495,0.945631,0.538129,0.546529,0.548929,0.562847,0.585885,0.586717,0.641789,0.389322,0.389322,0.389322,0.370274,0.362338,0.362338,0.362338,0.389322,0.389322,0.389322,0.389322,0.389322,0.370274,0.368687,-0.243237,-0.242016,-0.230031,-0.228262,-0.144377,-0.133569,-0.0549625,-0.242674,-0.241993,-0.229685,-0.2289,-0.226712,-0.218968,-0.214964,0.348575,0.348575,0.346106,0.347341,0.354748,0.353514,0.352279,0.348575,0.348575,0.346106,0.347341,0.347341,0.347341,0.34981,0.641748,0.642867,0.640604,0.00220249,0.597402,0.633293,0.639326,0.643248,0.645701,0.651523,0.652715,0.601784,0.644129,0.73468,0.0223422,0.601784,0.640437,0.642015,0.651546,0.779371,0.96347,0.978293,0.503234,0.511639,0.503901,0.00532844,0.418992,0.482732,0.493332,0.511218,0.516373,0.530396,0.539531,0.487392,0.501656,0.518822,0.00868869,0.422903,0.458569,0.487392,0.516036,0.542092,0.579355,0.597365,0.270697,0.281027,0.310438,0.0158461,0.233911,0.24413,0.245897,0.279577,0.306359,0.33501,0.536394,0.493331,0.305753,0.524098,0.0514814,0.229114,0.240852,0.245265,0.306359,0.839711,0.887667,1.098,0.270789,0.271758,0.28445,0.00750272,0.246131,0.250281,0.254034,0.270789,0.283635,0.299727,0.392442,0.374717,0.283381,0.39272,0.0264705,0.243539,0.247762,0.251886,0.283635,0.54688,0.593424,0.680953
200805,20.434,0.987231,16.835,2.842,0.993856,22.913,3.74,0.982079,20.738,18.266,3.266,22.441,4.68,20.465,0.987231,16.873,2.826,0.993856,22.939,3.717,0.982079,466.684,341.444,0.988575,323.325,339.689,0.988575,297.88,0.987231,301.629,298.038,0.987231,311.24,0.987231,314.54,311.578,0.987231,20.334,0.987231,21.206,20.357,0.987231,86.922,87.126,0.889785,0.285,0.418,0.981855,2.659,2.794,0.981855,0.3493763888888889,0.967741935483871,113.5264526388889,0.967741935483871,634.3711537500001,0.967741935483871,-9999,-9999,80.01546402777778,0.967741935483871,445.2158406944444,0.967741935483871,372.469,0.971102,26.512,25.245,23.998,23.351,22.647,22.902,1.0,1.0,1.0,1.0,1.0,1.0,3.925,4.603,8.939,7.567,6.621,11.479,1.0,1.0,1.0,1.0,1.0,1.0,8.87641,0.986559,24.0513,0.964382,23.3959,0.330533,83.3714,0.978495,81.0996,0.606705,0.956989,1,19.5806,28.4194,19.5484,28.3871,0.425605,0.384982,0.938844,0.956989,0.0126493,0.0127643,0.0665391,0.0200146,0.395762,0.383223,0.956989,0.957661,0.0128674,0.0127505,0.0665809,0.0200058,0.431505,0.389351,0.928259,0.957376,0.0101003,0.00237539,0.376055,0.376979,0.377727,0.395617,0.493489,0.50763,0.518668,0.37603,0.376865,0.376979,0.382519,0.397661,0.407698,0.415554,0.962366,0.958333,0.959005,0.956989,0.895833,0.895161,0.856183,0.961694,0.961694,0.958333,0.965054,0.956989,0.956317,0.955645,0.783212,0.711957,0.29763,0.325159,0.971275,0.99063,0.0183859,0.018593,0.0962312,0.0322985,0.149186,0.132189,0.701802,0.705705,0.916564,0.933606,0.0162298,0.0163548,0.042529,0.0179097,0.733642,0.708792,0.329654,0.325744,0.99063,0.99063,0.0187474,0.0185478,0.0963009,0.0322724,0.135062,0.131528,0.706906,0.705489,0.933606,0.934758,0.0164848,0.0163508,0.042627,0.0179059,0.701691,0.704338,0.707473,0.733264,0.86953,0.893255,0.920248,0.701687,0.702819,0.705485,0.711437,0.737273,0.755639,0.761662,0.993856,0.993856,0.99063,0.99063,0.949628,0.951241,0.899903,0.992243,0.993856,0.993856,0.99063,0.99063,0.99063,0.99063,0.122432,0.124557,0.125445,0.135089,0.197769,0.203178,0.221788,0.121555,0.124607,0.125277,0.128147,0.135614,0.139205,0.147827,0.935871,0.940479,0.939367,0.933606,0.857246,0.858279,0.841514,0.936983,0.940479,0.935871,0.935911,0.933606,0.932494,0.916564,0.768021,0.765544,0.789293,0.00547474,0.758468,0.76089,0.761519,0.767404,0.818414,0.82959,0.842894,0.843228,0.805512,0.909649,0.0290289,0.758858,0.761519,0.761896,0.804988,1.07693,1.14698,1.22724,0.400125,0.382322,0.399942,0.00315694,0.380603,0.383171,0.383941,0.38689,0.420897,0.425713,0.427689,0.424127,0.40975,0.478145,0.0190894,0.380741,0.383269,0.384372,0.409371,0.58303,0.630515,0.679015,0.749521,0.750729,0.598742,0.0173719,0.501539,0.514619,0.521377,0.547196,0.630723,0.77865,0.78638,0.391325,0.419784,0.567338,0.023018,0.391325,0.414662,0.465503,0.537731,0.598292,0.711727,0.869711,0.22539,0.342929,0.258846,0.00955714,0.210746,0.214947,0.217447,0.225848,0.282343,0.357555,0.362979,0.270613,0.281277,0.360681,0.0158967,0.270613,0.278772,0.294491,0.321428,0.377387,0.45994,0.57652
